dataset_id,openml_did,name,n_instances,n_features,n_classes,n_missing_values,missing_value_fraction,n_numerical_features,n_categorical_features,class_balance_ratio,openml_version,class_count_bin,size_bin,balance_bin,stratum
44664,44664,first-order-theorem-proving_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,52.0,6.0,0.0,0.0,,,0.19041916167664671,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44663,44663,first-order-theorem-proving_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,52.0,6.0,0.0,0.0,,,0.19041916167664671,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44662,44662,churn_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,0.1648223645894001,1,binary,medium,imbalanced,binary_medium_imbalanced
44661,44661,churn_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,0.1648223645894001,1,binary,medium,imbalanced,binary_medium_imbalanced
44660,44660,churn_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,0.1648223645894001,1,binary,medium,imbalanced,binary_medium_imbalanced
44659,44659,churn_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,0.1648223645894001,1,binary,medium,imbalanced,binary_medium_imbalanced
44658,44658,churn_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,21.0,2.0,0.0,0.0,,,0.1648223645894001,1,binary,medium,imbalanced,binary_medium_imbalanced
44689,44689,wine-quality-white_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,7.0,0.0,0.0,,,0.0022271714922048997,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44688,44688,wine-quality-white_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,7.0,0.0,0.0,,,0.0022271714922048997,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44687,44687,christine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44686,44686,christine_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
46752,46752,student_lifestyle_dataset,2000.0,8.0,3.0,0.0,0.0,,,0.2886297376093295,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44653,44653,Bioresponse_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.8433179723502304,1,binary,medium,balanced,binary_medium_balanced
44651,44651,Internet-Advertisements_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.16279069767441862,1,binary,medium,imbalanced,binary_medium_imbalanced
44652,44652,Internet-Advertisements_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.16279069767441862,1,binary,medium,imbalanced,binary_medium_imbalanced
44650,44650,Internet-Advertisements_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.16279069767441862,1,binary,medium,imbalanced,binary_medium_imbalanced
44649,44649,Internet-Advertisements_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.16279069767441862,1,binary,medium,imbalanced,binary_medium_imbalanced
44647,44647,kr-vs-kp_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,37.0,2.0,0.0,0.0,,,0.9157088122605364,1,binary,medium,balanced,binary_medium_balanced
44648,44648,Internet-Advertisements_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.16279069767441862,1,binary,medium,imbalanced,binary_medium_imbalanced
44646,44646,kr-vs-kp_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,37.0,2.0,0.0,0.0,,,0.9157088122605364,1,binary,medium,balanced,binary_medium_balanced
44645,44645,kr-vs-kp_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,37.0,2.0,0.0,0.0,,,0.9157088122605364,1,binary,medium,balanced,binary_medium_balanced
44644,44644,kr-vs-kp_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,37.0,2.0,0.0,0.0,,,0.9157088122605364,1,binary,medium,balanced,binary_medium_balanced
44643,44643,kr-vs-kp_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,37.0,2.0,0.0,0.0,,,0.9157088122605364,1,binary,medium,balanced,binary_medium_balanced
44642,44642,dna_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,3.0,0.0,0.0,,,0.4624277456647399,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44673,44673,PhishingWebsites_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,31.0,2.0,0.0,0.0,,,0.7953321364452424,1,binary,medium,balanced,binary_medium_balanced
44672,44672,GesturePhaseSegmentationProcessed_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,33.0,5.0,0.0,0.0,,,0.3377926421404682,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44670,44670,GesturePhaseSegmentationProcessed_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,33.0,5.0,0.0,0.0,,,0.3377926421404682,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44671,44671,GesturePhaseSegmentationProcessed_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,33.0,5.0,0.0,0.0,,,0.3377926421404682,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44777,44777,sf-police-incidents_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,0.13830392714854867,1,binary,medium,imbalanced,binary_medium_imbalanced
44776,44776,sf-police-incidents_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,0.13830392714854867,1,binary,medium,imbalanced,binary_medium_imbalanced
44763,44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,0.2026458208057727,1,binary,medium,imbalanced,binary_medium_imbalanced
44757,44757,riccardo_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3333333333333333,1,binary,medium,imbalanced,binary_medium_imbalanced
44756,44756,riccardo_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3333333333333333,1,binary,medium,imbalanced,binary_medium_imbalanced
44754,44754,riccardo_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3333333333333333,1,binary,medium,imbalanced,binary_medium_imbalanced
44755,44755,riccardo_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3333333333333333,1,binary,medium,imbalanced,binary_medium_imbalanced
44753,44753,riccardo_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3333333333333333,1,binary,medium,imbalanced,binary_medium_imbalanced
44685,44685,christine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44636,44636,segment_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,7.0,0.0,0.0,,,0.9965034965034965,1,5-7,medium,balanced,5-7_medium_balanced
44635,44635,segment_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,7.0,0.0,0.0,,,0.9965034965034965,1,5-7,medium,balanced,5-7_medium_balanced
44634,44634,segment_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,7.0,0.0,0.0,,,0.9965034965034965,1,5-7,medium,balanced,5-7_medium_balanced
44633,44633,segment_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,17.0,7.0,0.0,0.0,,,0.9965034965034965,1,5-7,medium,balanced,5-7_medium_balanced
44632,44632,kc1_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,22.0,2.0,0.0,0.0,,,0.18273211117681845,1,binary,medium,imbalanced,binary_medium_imbalanced
44630,44630,kc1_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,22.0,2.0,0.0,0.0,,,0.18273211117681845,1,binary,medium,imbalanced,binary_medium_imbalanced
44631,44631,kc1_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,22.0,2.0,0.0,0.0,,,0.18273211117681845,1,binary,medium,imbalanced,binary_medium_imbalanced
44629,44629,kc1_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,22.0,2.0,0.0,0.0,,,0.18273211117681845,1,binary,medium,imbalanced,binary_medium_imbalanced
44628,44628,kc1_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,22.0,2.0,0.0,0.0,,,0.18273211117681845,1,binary,medium,imbalanced,binary_medium_imbalanced
44627,44627,mfeat-factors_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,1.0,1,8-10,medium,balanced,8-10_medium_balanced
44625,44625,mfeat-factors_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,1.0,1,8-10,medium,balanced,8-10_medium_balanced
44657,44657,Bioresponse_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.8433179723502304,1,binary,medium,balanced,binary_medium_balanced
44656,44656,Bioresponse_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.8433179723502304,1,binary,medium,balanced,binary_medium_balanced
44655,44655,Bioresponse_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.8433179723502304,1,binary,medium,balanced,binary_medium_balanced
44654,44654,Bioresponse_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.8433179723502304,1,binary,medium,balanced,binary_medium_balanced
44684,44684,christine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44683,44683,christine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44779,44779,KDDCup99_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,42.0,8.0,0.0,0.0,,,0.0008718395815170009,1,8-10,medium,imbalanced,8-10_medium_imbalanced
44780,44780,KDDCup99_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,42.0,8.0,0.0,0.0,,,0.0008718395815170009,1,8-10,medium,imbalanced,8-10_medium_imbalanced
44778,44778,KDDCup99_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,42.0,8.0,0.0,0.0,,,0.0008718395815170009,1,8-10,medium,imbalanced,8-10_medium_imbalanced
44775,44775,sf-police-incidents_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,0.13830392714854867,1,binary,medium,imbalanced,binary_medium_imbalanced
44774,44774,sf-police-incidents_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,0.13830392714854867,1,binary,medium,imbalanced,binary_medium_imbalanced
44773,44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,9.0,2.0,0.0,0.0,,,0.13830392714854867,1,binary,medium,imbalanced,binary_medium_imbalanced
44767,44767,Click_prediction_small_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,0.2026458208057727,1,binary,medium,imbalanced,binary_medium_imbalanced
44766,44766,Click_prediction_small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,0.2026458208057727,1,binary,medium,imbalanced,binary_medium_imbalanced
44765,44765,Click_prediction_small_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,0.2026458208057727,1,binary,medium,imbalanced,binary_medium_imbalanced
44764,44764,Click_prediction_small_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,12.0,2.0,0.0,0.0,,,0.2026458208057727,1,binary,medium,imbalanced,binary_medium_imbalanced
44744,44744,shuttle_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,10.0,5.0,0.0,0.0,,,0.001272264631043257,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44742,44742,robert_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.9230769230769231,1,8-10,medium,balanced,8-10_medium_balanced
44741,44741,robert_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.9230769230769231,1,8-10,medium,balanced,8-10_medium_balanced
44740,44740,robert_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.9186602870813397,1,8-10,medium,balanced,8-10_medium_balanced
44739,44739,robert_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.9138755980861244,1,8-10,medium,balanced,8-10_medium_balanced
44738,44738,robert_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.9186602870813397,1,8-10,medium,balanced,8-10_medium_balanced
44737,44737,volkert_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.1070615034168565,1,8-10,medium,imbalanced,8-10_medium_imbalanced
44494,44494,numerai28.6_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,22.0,2.0,0.0,0.0,,,0.9801980198019802,1,binary,medium,balanced,binary_medium_balanced
16,16,mfeat-karhunen,2000.0,65.0,10.0,0.0,0.0,,,1.0,1,8-10,medium,balanced,8-10_medium_balanced
44677,44677,PhishingWebsites_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,31.0,2.0,0.0,0.0,,,0.7953321364452424,1,binary,medium,balanced,binary_medium_balanced
44675,44675,PhishingWebsites_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,31.0,2.0,0.0,0.0,,,0.7953321364452424,1,binary,medium,balanced,binary_medium_balanced
44626,44626,mfeat-factors_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,1.0,1,8-10,medium,balanced,8-10_medium_balanced
44624,44624,mfeat-factors_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,1.0,1,8-10,medium,balanced,8-10_medium_balanced
44623,44623,mfeat-factors_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,1.0,1,8-10,medium,balanced,8-10_medium_balanced
44641,44641,dna_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,3.0,0.0,0.0,,,0.4624277456647399,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44640,44640,dna_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,3.0,0.0,0.0,,,0.4624277456647399,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44639,44639,dna_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,3.0,0.0,0.0,,,0.4624277456647399,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44638,44638,dna_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,3.0,0.0,0.0,,,0.4624277456647399,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44751,44751,guillermo_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.6666666666666666,1,binary,medium,balanced,binary_medium_balanced
44750,44750,guillermo_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.6666666666666666,1,binary,medium,balanced,binary_medium_balanced
44752,44752,guillermo_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.6666666666666666,1,binary,medium,balanced,binary_medium_balanced
44749,44749,guillermo_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.6666666666666666,1,binary,medium,balanced,binary_medium_balanced
44748,44748,guillermo_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.6666666666666666,1,binary,medium,balanced,binary_medium_balanced
44746,44746,shuttle_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,10.0,5.0,0.0,0.0,,,0.001272264631043257,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44747,44747,shuttle_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,10.0,5.0,0.0,0.0,,,0.001272264631043257,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44743,44743,shuttle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,10.0,5.0,0.0,0.0,,,0.001272264631043257,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44745,44745,shuttle_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,10.0,5.0,0.0,0.0,,,0.001272264631043257,1,5-7,medium,imbalanced,5-7_medium_imbalanced
44676,44676,PhishingWebsites_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,31.0,2.0,0.0,0.0,,,0.7953321364452424,1,binary,medium,balanced,binary_medium_balanced
44495,44495,numerai28.6_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,22.0,2.0,0.0,0.0,,,0.9801980198019802,1,binary,medium,balanced,binary_medium_balanced
44582,44582,Diabetes130US_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,3.0,3764.0,0.03764,,,0.20686456400742115,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44581,44581,Diabetes130US_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,3.0,3814.0,0.03814,,,0.20686456400742115,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44580,44580,Diabetes130US_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,3.0,3820.0,0.0382,,,0.20686456400742115,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44579,44579,Diabetes130US_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,3.0,3790.0,0.0379,,,0.20686456400742115,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44716,44716,nomao_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3995801259622113,1,binary,medium,imbalanced,binary_medium_imbalanced
44578,44578,Diabetes130US_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,50.0,3.0,3850.0,0.0385,,,0.20686456400742115,1,3-4,medium,imbalanced,3-4_medium_imbalanced
44572,44572,ada_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,49.0,2.0,0.0,0.0,,,0.32978723404255317,1,binary,medium,imbalanced,binary_medium_imbalanced
44571,44571,ada_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,49.0,2.0,0.0,0.0,,,0.32978723404255317,1,binary,medium,imbalanced,binary_medium_imbalanced
44570,44570,ada_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,49.0,2.0,0.0,0.0,,,0.32978723404255317,1,binary,medium,imbalanced,binary_medium_imbalanced
44569,44569,ada_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,49.0,2.0,0.0,0.0,,,0.32978723404255317,1,binary,medium,imbalanced,binary_medium_imbalanced
44568,44568,ada_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,49.0,2.0,0.0,0.0,,,0.32978723404255317,1,binary,medium,imbalanced,binary_medium_imbalanced
44567,44567,philippine_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44566,44566,philippine_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44565,44565,philippine_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44564,44564,philippine_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44562,44562,madeline_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9880715705765407,1,binary,medium,balanced,binary_medium_balanced
971,971,mfeat-fourier,2000.0,77.0,2.0,0.0,0.0,,,0.1111111111111111,2,binary,medium,imbalanced,binary_medium_imbalanced
44715,44715,nomao_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3995801259622113,1,binary,medium,imbalanced,binary_medium_imbalanced
44714,44714,nomao_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3995801259622113,1,binary,medium,imbalanced,binary_medium_imbalanced
44713,44713,nomao_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3995801259622113,1,binary,medium,imbalanced,binary_medium_imbalanced
44712,44712,Amazon_employee_access_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,10.0,2.0,0.0,0.0,,,0.06157112526539278,1,binary,medium,imbalanced,binary_medium_imbalanced
44711,44711,Amazon_employee_access_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,10.0,2.0,0.0,0.0,,,0.06157112526539278,1,binary,medium,imbalanced,binary_medium_imbalanced
1020,1020,mfeat-karhunen,2000.0,65.0,2.0,0.0,0.0,,,0.1111111111111111,2,binary,medium,imbalanced,binary_medium_imbalanced
44563,44563,philippine_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,1.0,1,binary,medium,balanced,binary_medium_balanced
44561,44561,madeline_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9880715705765407,1,binary,medium,balanced,binary_medium_balanced
44560,44560,madeline_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9880715705765407,1,binary,medium,balanced,binary_medium_balanced
44558,44558,madeline_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9880715705765407,1,binary,medium,balanced,binary_medium_balanced
44559,44559,madeline_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9880715705765407,1,binary,medium,balanced,binary_medium_balanced
44552,44552,ozone-level-8hr_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,73.0,2.0,0.0,0.0,,,0.0672358591248666,1,binary,medium,imbalanced,binary_medium_imbalanced
44551,44551,ozone-level-8hr_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,73.0,2.0,0.0,0.0,,,0.0672358591248666,1,binary,medium,imbalanced,binary_medium_imbalanced
44550,44550,ozone-level-8hr_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,73.0,2.0,0.0,0.0,,,0.0672358591248666,1,binary,medium,imbalanced,binary_medium_imbalanced
44549,44549,ozone-level-8hr_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,73.0,2.0,0.0,0.0,,,0.0672358591248666,1,binary,medium,imbalanced,binary_medium_imbalanced
44547,44547,gina_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9665683382497542,1,binary,medium,balanced,binary_medium_balanced
44548,44548,ozone-level-8hr_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,73.0,2.0,0.0,0.0,,,0.0672358591248666,1,binary,medium,imbalanced,binary_medium_imbalanced
995,995,mfeat-zernike,2000.0,48.0,2.0,0.0,0.0,,,0.1111111111111111,2,binary,medium,imbalanced,binary_medium_imbalanced
44736,44736,volkert_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.1070615034168565,1,8-10,medium,imbalanced,8-10_medium_imbalanced
44735,44735,volkert_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.1070615034168565,1,8-10,medium,imbalanced,8-10_medium_imbalanced
44734,44734,volkert_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.1070615034168565,1,8-10,medium,imbalanced,8-10_medium_imbalanced
44733,44733,volkert_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,10.0,0.0,0.0,,,0.1070615034168565,1,8-10,medium,imbalanced,8-10_medium_imbalanced
44727,44727,adult_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,15.0,2.0,253.0,0.008433333333333333,,,0.3149243918474688,1,binary,medium,imbalanced,binary_medium_imbalanced
44726,44726,adult_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,15.0,2.0,254.0,0.008466666666666667,,,0.3149243918474688,1,binary,medium,imbalanced,binary_medium_imbalanced
44725,44725,adult_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,15.0,2.0,279.0,0.0093,,,0.3149243918474688,1,binary,medium,imbalanced,binary_medium_imbalanced
44724,44724,adult_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,15.0,2.0,248.0,0.008266666666666667,,,0.3149243918474688,1,binary,medium,imbalanced,binary_medium_imbalanced
44723,44723,adult_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,15.0,2.0,242.0,0.008066666666666666,,,0.3149243918474688,1,binary,medium,imbalanced,binary_medium_imbalanced
44717,44717,nomao_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.3995801259622113,1,binary,medium,imbalanced,binary_medium_imbalanced
44545,44545,gina_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,101.0,2.0,0.0,0.0,,,0.9665683382497542,1,binary,medium,balanced,binary_medium_balanced
44532,44532,airlines_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,2000.0,8.0,2.0,0.0,0.0,,,0.8034265103697025,1,binary,medium,balanced,binary_medium_balanced
